Postcode,PriceAddress,EpcAddress,JaroDistance,Price,PropertyType,New,Duration,CurrentEnergyRating,PotentialEnergyRating,CurrentEnergyEfficiency,PotentialEnergyEfficiency,GlazedArea,HabitableRooms,HeatedRooms,FlatStoreyCount,TotalFloorArea,FloorLevel,PurchaseDate_year,PurchaseDate_month,PurchaseDate_day_of_week,PurchaseDate_hour,EpcInspectionDate_year,EpcInspectionDate_month,EpcInspectionDate_day_of_week,EpcInspectionDate_hour
WV133JS,"8, FIVE OAKS ROAD, ","8, Five Oaks Road, ",1.0,129000,S,N,F,D,B,65,81,Normal,4.0,4.0,,75.0,NODATA!,2020,January,Tuesday,0,2019,May,Thursday,0
WV133JS,"52, FIVE OAKS ROAD, ","52, Five Oaks Road, ",1.0,148000,S,N,F,E,B,44,86,Normal,4.0,4.0,,73.0,NODATA!,2020,February,Thursday,0,2013,February,Thursday,0
WV140JU,"7A, ARLIDGE CLOSE, ","7a, Arlidge Close, ",1.0,65000,F,N,L,C,C,72,77,Normal,3.0,3.0,,66.0,Ground,2020,May,Wednesday,0,2012,May,Friday,0
WV38LT,"73, YORK ROAD, ","73, York Road, ",1.0,245000,S,N,F,D,C,62,78,Normal,4.0,4.0,,104.0,NODATA!,2020,March,Friday,0,2019,August,Tuesday,0
WV149BE,"4, FALCON CRESCENT, ","4, Falcon Crescent, ",1.0,88000,F,N,L,D,C,63,78,Normal,3.0,1.0,,64.0,1st,2020,March,Friday,0,2017,August,Friday,0
WV37DU,"38, ST PHILIPS AVENUE, ","38, St. Philips Avenue, ",0.99,190000,S,N,F,F,C,38,74,Normal,6.0,6.0,,128.0,NODATA!,2020,March,Thursday,0,2017,August,Wednesday,0
WV140HU,"84, ALBANY CRESCENT, ","84, Albany Crescent, ",1.0,90000,S,N,F,D,B,55,88,Normal,4.0,4.0,,66.0,NODATA!,2020,March,Thursday,0,2019,August,Thursday,0
WV140HU,"84, ALBANY CRESCENT, ","84, Albany Crescent, ",1.0,79000,S,N,F,D,B,55,88,Normal,4.0,4.0,,66.0,NODATA!,2020,January,Friday,0,2019,August,Thursday,0
WV37NQ,"6, GRENDON GARDENS, ","6, Grendon Gardens, ",1.0,223000,D,N,F,D,C,67,80,Normal,4.0,4.0,,99.0,NODATA!,2020,June,Monday,0,2019,September,Friday,0
WV60AD,"7, ALBERT ROAD, ","7, Albert Road, ",1.0,187000,S,N,F,D,B,58,85,Normal,5.0,5.0,,96.0,NODATA!,2020,June,Monday,0,2020,February,Friday,0
WV60AD,"21, ALBERT ROAD, ","21, Albert Road, ",1.0,142000,S,N,F,D,C,58,77,Normal,4.0,4.0,,87.0,NODATA!,2020,June,Monday,0,2019,January,Wednesday,0
WV113NT,"118, CASTLEBRIDGE ROAD, ","118, Castlebridge Road, ",1.0,108000,T,N,F,C,B,70,84,Normal,5.0,4.0,,107.0,NODATA!,2020,March,Friday,0,2013,December,Friday,0
WV146BG,"206, WELLINGTON ROAD, ","206, Wellington Road, ",1.0,171000,S,N,F,E,C,51,74,Normal,6.0,6.0,,143.0,NODATA!,2020,July,Friday,0,2013,September,Monday,0
WV149PR,"364, FLAT 10, BIRMINGHAM NEW ROAD, ","Flat 10, 364, Birmingham New Road, ",0.95,80000,F,N,L,D,C,68,80,Normal,3.0,3.0,,72.0,Ground,2020,July,Thursday,0,2020,February,Wednesday,0
WV149PR,"368, BIRMINGHAM NEW ROAD, ","368, Birmingham New Road, ",1.0,175000,T,N,F,D,D,56,66,Normal,6.0,6.0,,122.0,NODATA!,2020,April,Friday,0,2019,May,Monday,0
WV149PR,"364, FLAT 4, BIRMINGHAM NEW ROAD, ","Flat 4, 364, Birmingham New Road, ",0.96,92500,F,N,L,C,B,79,82,Normal,3.0,3.0,,56.0,1st,2020,February,Friday,0,2014,October,Tuesday,0
WV109PE,"49A, SECOND AVENUE, ","49a, Second Avenue, ",1.0,67000,F,N,L,C,C,74,74,Normal,3.0,3.0,,61.0,1st,2020,March,Monday,0,2019,June,Thursday,0
WV12UE,"24, BURSLEDON WALK, ","24, Bursledon Walk, ",1.0,130000,T,N,F,C,B,70,84,Normal,5.0,2.0,,91.0,NODATA!,2020,January,Friday,0,2019,August,Thursday,0
WV69ED,"6, CODSALL ROAD, ","6, Codsall Road, ",1.0,162000,T,N,F,D,B,55,83,Normal,3.0,3.0,,46.0,NODATA!,2020,July,Friday,0,2016,March,Monday,0
WV146NU,"19, CONNAUGHT ROAD, ","19, Connaught Road, ",1.0,85000,S,N,F,E,B,53,86,Normal,3.0,3.0,,71.0,NODATA!,2020,March,Tuesday,0,2019,August,Saturday,0
WV109SZ,"84, FIFTH AVENUE, ","84, Fifth Avenue, ",1.0,115000,T,N,F,E,B,41,87,Normal,5.0,2.0,,79.0,NODATA!,2020,June,Friday,0,2017,October,Thursday,0
WV106JA,"5, THE DOWNS, ","5, The Downs, ",1.0,118500,S,N,F,C,B,71,88,Normal,3.0,3.0,,57.0,NODATA!,2020,January,Friday,0,2019,December,Saturday,0
WV106JA,"32, THE DOWNS, ","32, The Downs, ",1.0,105000,S,N,L,C,C,74,76,Normal,4.0,4.0,,57.32,NO DATA!,2020,April,Friday,0,2010,July,Monday,0
WV38JR,"55, POOL HALL ROAD, ","5, Pool Hall Road, ",0.99,189950,T,N,F,C,B,69,82,Normal,5.0,5.0,,84.0,NODATA!,2020,February,Monday,0,2020,May,Wednesday,0
WV37BL,"37, BIRCHES BARN ROAD, ","37, Birches Barn Road, ",1.0,229500,S,N,F,D,B,61,83,Normal,5.0,5.0,,109.0,NODATA!,2020,March,Tuesday,0,2020,January,Monday,0
WV37BL,"29, BIRCHES BARN ROAD, ","29, Birches Barn Road, ",1.0,210000,S,N,F,E,C,52,77,Normal,8.0,8.0,,149.0,NODATA!,2020,March,Friday,0,2018,November,Wednesday,0
WV68TS,"36, CRANMERE AVENUE, ","36, Cranmere Avenue, ",1.0,315000,D,N,F,D,C,64,79,Normal,3.0,3.0,,98.0,NODATA!,2020,January,Friday,0,2015,November,Thursday,0
WV30DA,"36, YEW STREET, ","36, Yew Street, ",1.0,122000,S,N,F,D,C,65,72,Normal,3.0,3.0,,268.0,NODATA!,2020,July,Friday,0,2018,May,Thursday,0
WV108BS,"3, ST CHADS ROAD, ","3, St. Chads Road, ",0.99,111000,S,N,F,D,B,67,86,Normal,5.0,5.0,,108.0,NODATA!,2020,January,Thursday,0,2019,October,Tuesday,0
WV149RN,"40, BEACON STREET, ","40, Beacon Street, ",1.0,120000,T,N,F,D,B,66,85,Normal,4.0,4.0,,56.0,NODATA!,2020,April,Tuesday,0,2015,February,Wednesday,0
WV37NG,"241, COALWAY ROAD, ","241, Coalway Road, ",1.0,133000,T,N,F,E,C,43,69,Normal,4.0,4.0,,97.0,NODATA!,2020,April,Friday,0,2017,February,Tuesday,0
WV140RW,"2, BROADMOOR CLOSE, ","2, Broadmoor Close, ",1.0,125000,S,N,F,C,B,72,85,Normal,4.0,4.0,,83.0,NODATA!,2020,July,Friday,0,2020,June,Wednesday,0
WV44JR,"27, BRADEN ROAD, ","27, Braden Road, ",1.0,185000,S,N,F,C,B,69,83,Normal,5.0,5.0,,85.0,NODATA!,2020,July,Friday,0,2016,August,Monday,0
WV148EG,"11, PRINCE CHARLES ROAD, ","11, Prince Charles Road, ",1.0,83000,S,N,F,E,C,39,76,Normal,3.0,3.0,,80.0,NODATA!,2020,July,Friday,0,2020,January,Friday,0
WV21JA,"151, CALEDONIA ROAD, ","151, Caledonia Road, ",1.0,120000,T,N,F,E,B,52,84,Normal,5.0,5.0,,97.0,NODATA!,2020,June,Friday,0,2019,August,Tuesday,0
WV38BD,"8, LINDEN LEA, ","8, Linden Lea, ",1.0,175000,S,N,F,C,B,69,88,Normal,3.0,3.0,,89.0,NODATA!,2020,July,Monday,0,2020,June,Tuesday,0
WV68NW,"1, TORVALE ROAD, ","1, Torvale Road, ",1.0,308000,D,N,F,E,C,47,73,Normal,4.0,4.0,,110.0,NODATA!,2020,June,Monday,0,2018,October,Thursday,0
WV148PS,"63, WILKINSON AVENUE, ","63, Wilkinson Avenue, ",1.0,75000,T,N,F,E,C,54,77,Normal,4.0,4.0,,86.0,NODATA!,2020,January,Monday,0,2019,November,Monday,0
WV148PS,"63, WILKINSON AVENUE, ","63, Wilkinson Avenue, ",1.0,90000,T,N,F,E,C,54,77,Normal,4.0,4.0,,86.0,NODATA!,2020,June,Tuesday,0,2019,November,Monday,0
WV69EL,"7, CHEAM GARDENS, ","7, Cheam Gardens, ",1.0,157000,S,N,F,E,B,45,82,Normal,5.0,5.0,,76.0,NODATA!,2020,March,Friday,0,2019,December,Friday,0
WV37ED,"53, ST PHILLIPS AVENUE, ","53, St. Philips Avenue, ",0.98,172000,D,N,F,E,B,39,83,Normal,6.0,5.0,,90.0,NODATA!,2020,February,Monday,0,2019,October,Wednesday,0
WV69JF,"143, BURLAND AVENUE, ","143, Burland Avenue, ",1.0,299950,S,N,F,C,C,71,80,Normal,8.0,8.0,,141.0,NODATA!,2020,February,Thursday,0,2019,July,Wednesday,0
WV46PH,"19, WARD GROVE, ","19, Ward Grove, ",1.0,152500,S,N,F,D,B,66,84,Normal,5.0,5.0,,72.0,NODATA!,2020,July,Wednesday,0,2013,September,Tuesday,0
WV68TE,"33, BIRCHFIELD AVENUE, ","33, Birchfield Avenue, ",1.0,440000,D,N,F,E,C,52,75,Normal,5.0,5.0,,173.0,NODATA!,2020,January,Friday,0,2019,May,Tuesday,0
WV38AH,"29, HIGHLANDS ROAD, ","29, Highlands Road, ",1.0,418000,D,N,F,C,C,71,79,Normal,8.0,8.0,,143.0,NODATA!,2020,July,Wednesday,0,2020,February,Wednesday,0
WV38AH,"39, HIGHLANDS ROAD, ","39, Highlands Road, ",1.0,310000,S,N,F,D,C,66,80,Normal,6.0,6.0,,106.0,NODATA!,2020,July,Wednesday,0,2019,December,Thursday,0
WV38AH,"68, HIGHLANDS ROAD, ","68, Highlands Road, ",1.0,319500,S,N,F,D,D,57,65,Normal,7.0,7.0,,126.46,NODATA!,2020,June,Friday,0,2012,January,Monday,0
WV12DB,"6, FLAT A, COALPORT ROAD, ","Flat A, 6, Coalport Road, ",0.96,72000,F,N,L,C,C,74,76,Normal,2.0,2.0,,69.0,1st,2020,January,Friday,0,2019,July,Wednesday,0
WV106TU,"66, OXLEY MOOR ROAD, ","26, Oxley Moor Road, ",0.97,500000,O,N,F,F,C,36,77,Normal,5.0,5.0,,108.0,NODATA!,2020,March,Tuesday,0,2015,January,Wednesday,0
WV24PP,"3, NEEDWOOD CLOSE, ","3, Needwood Close, ",1.0,285000,D,N,F,D,B,68,81,Normal,6.0,6.0,,154.0,NODATA!,2020,June,Friday,0,2019,November,Monday,0
WV133EL,"119, HAWKSWELL DRIVE, ","119, Hawkswell Drive, ",1.0,130000,S,N,F,C,B,74,88,Normal,4.0,4.0,,54.0,NODATA!,2020,June,Friday,0,2017,September,Thursday,0
WV148TS,"61, ROSE STREET, ","61, Rose Street, ",1.0,118000,S,N,F,D,C,65,80,Normal,5.0,5.0,,78.0,NODATA!,2020,March,Friday,0,2019,August,Thursday,0
WV44BW,"1, HANBURY CRESCENT, ","1, Hanbury Crescent, ",1.0,255000,S,N,F,D,B,62,82,Normal,6.0,6.0,,113.0,NODATA!,2020,February,Thursday,0,2019,August,Thursday,0
WV46NG,"28, LANE ROAD, ","28, Lane Road, ",1.0,110000,D,N,F,D,B,56,84,Normal,3.0,3.0,,63.0,NODATA!,2020,March,Saturday,0,2019,December,Sunday,0
WV46NG,"14, LANE ROAD, ","14, Lane Road, ",1.0,160000,S,N,F,D,B,57,82,Normal,5.0,5.0,,85.0,NODATA!,2020,February,Tuesday,0,2019,March,Friday,0
WV109HA,"12, ELSTON HALL LANE, ","12, Elston Hall Lane, ",1.0,130000,S,N,F,E,B,47,85,More Than Typical,4.0,4.0,,82.0,NODATA!,2020,July,Wednesday,0,2020,February,Wednesday,0
WV109HA,"16, ELSTON HALL LANE, ","16, Elston Hall Lane, ",1.0,180000,D,N,F,E,C,48,79,Normal,5.0,5.0,,79.0,NODATA!,2020,February,Friday,0,2019,June,Wednesday,0
WV44AG,"19, WOODFIELD AVENUE, ","19, Woodfield Avenue, ",1.0,257000,S,N,F,E,C,50,77,Normal,6.0,6.0,,122.0,NODATA!,2020,February,Friday,0,2017,March,Wednesday,0
WV106BD,"16, THREE TUNS LANE, ","16, Three Tuns Lane, ",1.0,96500,S,N,F,D,C,62,80,Normal,3.0,3.0,,63.0,NODATA!,2020,January,Tuesday,0,2019,July,Wednesday,0
WV106BD,"16, THREE TUNS LANE, ","16, Three Tuns Lane, ",1.0,83000,S,N,F,D,C,62,80,Normal,3.0,3.0,,63.0,NODATA!,2020,March,Thursday,0,2019,July,Wednesday,0
WV44BP,"182, WINDSOR AVENUE, ","182, Windsor Avenue, ",1.0,225000,T,N,F,E,C,53,79,Normal,5.0,5.0,,95.0,NODATA!,2020,May,Wednesday,0,2018,July,Friday,0
WV106SB,"15, WATSON ROAD, ","15, Watson Road, ",1.0,157000,S,N,F,E,C,41,75,Normal,5.0,5.0,,94.0,NODATA!,2020,February,Tuesday,0,2018,July,Tuesday,0
WV100LG,"150, SPRINGFIELD ROAD, ","150, Springfield Road, ",1.0,90000,S,N,F,D,B,55,86,Normal,5.0,5.0,,63.0,NODATA!,2020,March,Friday,0,2020,February,Wednesday,0
WV81UZ,"5, GRANARY ROAD, ","5, Granary Road, ",1.0,135000,T,N,F,C,B,72,82,Normal,6.0,6.0,,123.0,NODATA!,2020,February,Friday,0,2018,March,Friday,0
WV39LG,"GLENGARRY, 72, FINCHFIELD ROAD, ","Flat 2, 75, Finchfield Road, ",0.75,700000,O,N,F,D,D,60,62,Normal,2.0,2.0,2.0,44.02,Ground,2020,March,Tuesday,0,2009,November,Wednesday,0
WV68EL,"2, SHAW LANE, ","2, Shaw Lane, ",1.0,288000,D,N,F,D,D,55,63,Normal,5.0,5.0,,108.0,NODATA!,2020,January,Friday,0,2017,November,Wednesday,0
WV111NT,"10, HENFIELD CLOSE, ","10, Henfield Close, ",1.0,97000,T,N,F,D,C,59,79,Normal,3.0,3.0,,54.1,NO DATA!,2020,February,Monday,0,2011,March,Wednesday,0
WV44PE,"85, WARSTONES GARDENS, ","85, Warstones Gardens, ",1.0,90000,F,N,L,D,C,68,77,Normal,3.0,3.0,,67.5,1st,2020,February,Friday,0,2011,June,Tuesday,0
WV30AW,"54, OWEN ROAD, ","54, Owen Road, ",1.0,118000,T,N,F,C,B,69,86,Normal,4.0,4.0,,77.0,NODATA!,2020,March,Monday,0,2017,May,Tuesday,0
WV112NG,"30, ACORN ROAD, ","30, Acorn Road, ",1.0,162000,S,N,F,C,B,73,84,Normal,6.0,6.0,,117.0,NODATA!,2020,June,Friday,0,2013,November,Tuesday,0
WV68SP,"60, REDHOUSE ROAD, ","60, Redhouse Road, ",1.0,650000,D,N,F,D,B,66,82,Normal,9.0,9.0,,217.0,NODATA!,2020,January,Friday,0,2018,September,Thursday,0
WV44JP,"29, BRYAN AVENUE, ","29, Bryan Avenue, ",1.0,115000,T,N,F,D,C,60,80,Normal,4.0,4.0,,75.0,NODATA!,2020,July,Thursday,0,2019,December,Monday,0
WV113RZ,"16, ROSALIND GROVE, ","16, Rosalind Grove, ",1.0,220000,S,N,F,D,C,56,75,Normal,5.0,5.0,,90.0,NODATA!,2020,March,Tuesday,0,2019,September,Monday,0
WV109YQ,"4, BRETTON GARDENS, ","4, Bretton Gardens, ",1.0,156000,S,N,F,D,B,59,82,Normal,3.0,3.0,,69.0,NODATA!,2020,May,Thursday,0,2014,May,Thursday,0
WV69JH,"1, GLASSFORD DRIVE, ","1, Glassford Drive, ",1.0,234500,D,N,F,C,C,70,80,Normal,5.0,5.0,,105.0,NODATA!,2020,January,Friday,0,2019,September,Wednesday,0
WV45NE,"PENN GARAGE, 2, LLOYD HILL, ","28a, Lloyd Hill, Stourbridge Road, ",0.63,551500,O,N,F,C,B,80,82,NO DATA!,,,,216.74,NO DATA!,2020,July,Tuesday,0,2011,January,Monday,0
WV44SL,"2, NORTON CLOSE, ","2, Norton Close, ",1.0,195000,S,N,F,D,B,67,85,Normal,3.0,3.0,,57.0,NODATA!,2020,February,Friday,0,2019,July,Thursday,0
WV112QP,"15, CLANFIELD AVENUE, ","15, Clanfield Avenue, ",1.0,230000,D,N,F,D,C,63,78,Normal,5.0,5.0,,101.0,NODATA!,2020,June,Friday,0,2019,July,Thursday,0
WV60JL,"129, COURT ROAD, ","129, Court Road, ",1.0,206000,S,N,F,D,B,66,86,Normal,7.0,7.0,,182.0,NODATA!,2020,February,Wednesday,0,2016,January,Monday,0
WV106QH,"6, PENKRIDGE GARDENS, ","6 Penkridge Gardens, ",0.99,198000,D,N,F,B,A,82,93,NO DATA!,,,,84.0,NO DATA!,2020,February,Friday,0,2015,October,Tuesday,0
WV39SH,"LAWTON COURT, FLAT 2, OAKS CRESCENT, ","Flat 2 Lawton Court, Oaks Crescent, ",0.84,74950,F,N,L,E,C,48,75,Normal,2.0,2.0,3.0,42.3,Ground,2020,June,Friday,0,2010,June,Monday,0
WV111DJ,"5, OAK GROVE, ","5, Oak Grove, ",1.0,165000,S,N,F,F,F,24,26,Normal,5.0,5.0,,71.7,NODATA!,2020,February,Friday,0,2011,May,Tuesday,0
WV146HL,"16, CHERRYWOOD GREEN, ","1, Cherrywood Green, ",0.99,158000,S,N,F,C,B,72,86,Normal,4.0,4.0,,85.0,NODATA!,2020,July,Monday,0,2014,January,Monday,0
WV108TT,"31, WESTERING PARKWAY, ","31, Westering Parkway, ",1.0,226000,D,N,F,D,B,67,85,Normal,5.0,5.0,,84.0,NODATA!,2020,April,Wednesday,0,2019,October,Monday,0
WV113PE,"42, LAWRENCE AVENUE, ","42, Lawrence Avenue, Wednesfield, ",0.92,86000,T,N,F,D,B,65,83,Normal,4.0,4.0,,80.0,NODATA!,2020,January,Wednesday,0,2019,October,Tuesday,0
WV44EX,"27, WALDEN GARDENS, ","27, Walden Gardens, ",1.0,190000,S,N,F,D,B,65,82,Normal,5.0,5.0,,88.0,NODATA!,2020,January,Friday,0,2020,January,Friday,0
WV39HF,"10, FINCHFIELD HILL, ","10, Finchfield Hill, ",1.0,360000,D,N,F,E,C,44,77,Normal,6.0,6.0,,155.0,NODATA!,2020,June,Friday,0,2018,December,Saturday,0
WV108PN,"699, CANNOCK ROAD, ","699, Cannock Road, ",1.0,157000,S,N,F,D,B,68,85,Normal,5.0,5.0,,91.0,NODATA!,2020,March,Tuesday,0,2013,August,Wednesday,0
WV106NU,"850, STAFFORD ROAD, ","850, Stafford Road, ",1.0,319950,D,N,F,D,B,63,81,Normal,6.0,6.0,,112.0,NODATA!,2020,January,Friday,0,2016,November,Thursday,0
WV60AL,"37, AVONDALE ROAD, ","37, Avondale Road, ",1.0,140000,T,N,F,D,B,60,84,Normal,6.0,6.0,,114.0,NODATA!,2020,February,Friday,0,2018,December,Friday,0
WV68BQ,"220, BRIDGNORTH ROAD, ","220, Bridgnorth Road, ",1.0,390000,D,N,F,F,C,34,71,Normal,7.0,7.0,,154.0,NODATA!,2020,June,Friday,0,2020,February,Wednesday,0
WV95QU,"6, TIFFANY LANE, ","6, Tiffany Lane, ",1.0,130000,S,N,F,D,B,67,89,Normal,4.0,4.0,,56.0,NODATA!,2020,January,Friday,0,2014,November,Friday,0
WV13RQ,"16, COMMERCIAL ROAD, ","16, Commercial Road, ",1.0,118000,S,N,F,E,C,45,79,Normal,4.0,4.0,,83.0,NODATA!,2020,July,Friday,0,2020,March,Tuesday,0
WV39HL,"11, WESTHILL, ","11, Westhill, ",1.0,179950,D,N,F,E,C,39,80,Normal,4.0,3.0,,75.0,NODATA!,2020,January,Friday,0,2019,August,Saturday,0
WV68AU,"8, TEOTTA DRIVE, ","8, Teotta Drive, ",1.0,375000,D,N,F,C,B,80,81,NO DATA!,,,,70.11,NO DATA!,2020,July,Thursday,0,2011,June,Friday,0
WV68AU,"4, TEOTTA DRIVE, ","4, Teotta Drive, ",1.0,366000,D,N,F,C,B,79,81,NO DATA!,,,,56.24,NO DATA!,2020,March,Monday,0,2011,June,Friday,0
WV113SB,"133, BROAD LANE SOUTH, ","133, Broad Lane South, ",1.0,170000,S,N,F,E,B,41,87,Normal,4.0,4.0,,67.0,NODATA!,2020,May,Friday,0,2015,December,Friday,0
WV12EZ,"119, MAYFIELD ROAD, ","119, Mayfield Road, ",1.0,92500,F,N,L,C,C,69,79,Normal,4.0,4.0,,64.0,2nd,2020,June,Friday,0,2018,July,Monday,0
WV68NE,"4, WOODLAND AVENUE, ","4, Woodland Avenue, ",1.0,188000,S,N,F,E,B,52,87,Normal,4.0,4.0,,74.0,NODATA!,2020,March,Friday,0,2015,March,Thursday,0
WV30HS,"9, BINGLEY STREET, ","9, Bingley Street, ",1.0,98000,T,N,F,D,B,58,84,Normal,5.0,5.0,,82.0,NODATA!,2020,January,Monday,0,2019,June,Wednesday,0
WV37HH,"104, OXBARN AVENUE, ","104, Oxbarn Avenue, ",1.0,205000,S,N,F,D,B,61,84,Normal,3.0,3.0,,71.0,NODATA!,2020,January,Tuesday,0,2019,August,Thursday,0
WV108UL,"4, BRIDGEMARY CLOSE, ","4, Bridgemary Close, ",1.0,192500,S,N,F,C,B,69,82,Normal,4.0,4.0,,80.0,NODATA!,2020,June,Tuesday,0,2020,February,Monday,0
WV133PB,"53, MARSHALL ROAD, ","53, Marshall Road, ",1.0,168000,S,N,F,D,B,55,82,Normal,5.0,5.0,,96.0,NODATA!,2020,March,Friday,0,2015,May,Wednesday,0
WV68HQ,"72, MOUNT ROAD, ","72, Mount Road, Tettenhall Wood, ",0.9,330000,D,N,F,E,C,47,76,Normal,6.0,6.0,,132.0,NODATA!,2020,July,Monday,0,2019,September,Monday,0
WV45RN,"15, DUNSLEY GROVE, ","15, Dunsley Grove, ",1.0,310000,D,N,F,C,C,70,76,Normal,6.0,6.0,,106.35,NO DATA!,2020,February,Tuesday,0,2010,October,Tuesday,0
WV149YA,"16, TURTONS CROFT, ","16, Turtons Croft, ",1.0,169500,D,N,F,D,B,65,85,Normal,5.0,5.0,,69.0,NODATA!,2020,March,Tuesday,0,2019,August,Monday,0
WV149YA,"17, TURTONS CROFT, ","17, Turtons Croft, ",1.0,156500,D,N,F,D,B,61,87,Normal,4.0,4.0,,68.0,NODATA!,2020,July,Thursday,0,2019,August,Thursday,0
WV108NS,"76, UNDERHILL LANE, ","76, Underhill Lane, ",1.0,128000,T,N,F,D,B,64,87,Normal,3.0,3.0,,67.0,NODATA!,2020,March,Thursday,0,2014,November,Friday,0
WV106XJ,"22, ELMDON ROAD, ","22, Elmdon Road, ",1.0,87500,S,N,F,D,C,56,78,Normal,4.0,4.0,,83.0,NODATA!,2020,June,Monday,0,2014,September,Tuesday,0
WV106XJ,"40, ELMDON ROAD, ","40, Elmdon Road, ",1.0,135000,S,N,F,D,C,65,80,Normal,5.0,5.0,,85.0,NODATA!,2020,April,Friday,0,2014,February,Friday,0
WV113EG,"37, FITZMAURICE ROAD, ","37, Fitzmaurice Road, ",1.0,132000,S,N,F,D,B,61,82,Normal,4.0,4.0,,76.0,NODATA!,2020,May,Friday,0,2019,November,Wednesday,0
WV124PA,"20, FIVE FIELDS ROAD, ","20, Fivefields Road, ",0.93,226000,S,N,L,D,B,68,84,Normal,6.0,6.0,,109.0,NODATA!,2020,May,Friday,0,2020,January,Wednesday,0
WV124PA,"12, FIVE FIELDS ROAD, ","12, Fivefields Road, ",0.93,205000,S,N,F,D,B,62,81,Normal,5.0,5.0,,82.0,NODATA!,2020,January,Monday,0,2019,July,Saturday,0
DY31LT,"97, BATH STREET, ","78, Bath Street, Sedgley, ",0.85,340000,D,N,F,D,B,63,84,Normal,5.0,5.0,,68.0,NODATA!,2020,January,Friday,0,2019,June,Monday,0
WV68EY,"55, LONG LAKE AVENUE, ","55, Long Lake Avenue, ",1.0,185000,T,N,F,C,B,69,85,Normal,5.0,5.0,,100.0,NODATA!,2020,February,Thursday,0,2019,October,Wednesday,0
WV68HE,"THE OLD MILL, MILL LANE, ","The Old Mill, Mill Lane, ",1.0,250000,D,N,F,E,C,47,78,Normal,4.0,4.0,,93.0,NODATA!,2020,May,Friday,0,2019,July,Monday,0
WV106PX,"26, SPRINGFIELD LANE, ","26, Springfield Lane, ",1.0,310000,D,N,F,E,B,39,87,Normal,5.0,5.0,,109.0,NODATA!,2020,June,Tuesday,0,2017,May,Tuesday,0
WV38LB,"4, CLEE HILL DRIVE, ","4, Clee Hill Drive, ",1.0,102000,F,N,L,C,C,71,73,More Than Typical,2.0,2.0,,43.0,Ground,2020,January,Monday,0,2019,July,Monday,0
WV146LH,"5, GRAFTON PLACE, ","5, Grafton Place, ",1.0,212000,D,N,F,D,C,61,74,Normal,5.0,5.0,,86.0,NODATA!,2020,January,Friday,0,2019,September,Monday,0
WV24NH,"2, CLAYTON CLOSE, ","2, Clayton Close, ",1.0,100000,S,N,F,D,B,59,83,Normal,5.0,5.0,,78.0,NODATA!,2020,June,Friday,0,2019,July,Friday,0
WV37AW,"3, BANTOCK AVENUE, ","3, Bantock Avenue, ",1.0,176000,S,N,F,D,B,62,83,Normal,5.0,5.0,,118.0,NODATA!,2020,January,Friday,0,2019,August,Friday,0
WV106SJ,"10, SANDWELL ROAD, ","10, Sandwell Road, ",1.0,145000,T,N,F,G,B,9,87,Normal,4.0,1.0,,65.0,NODATA!,2020,January,Friday,0,2018,February,Thursday,0
WV112HW,"13, PALMER CLOSE, ","13, Palmer Close, ",1.0,125000,S,N,F,E,B,39,87,Normal,3.0,3.0,,66.0,NODATA!,2020,February,Friday,0,2013,November,Friday,0
WV38EL,"40, FARM ROAD, ","40, Farm Road, ",1.0,292000,S,N,F,D,B,62,82,Normal,5.0,5.0,,124.0,NODATA!,2020,February,Friday,0,2015,January,Wednesday,0
WV37HS,"3, HAVELOCK CLOSE, ","3, Havelock Close, ",1.0,170000,S,N,F,B,A,89,96,Normal,4.0,4.0,,83.0,NODATA!,2020,March,Tuesday,0,2019,April,Wednesday,0
WV109AW,"99, NINE ELMS LANE, ","99, Nine Elms Lane, ",1.0,171000,S,N,F,D,C,61,74,Normal,8.0,8.0,,138.0,NODATA!,2020,July,Friday,0,2013,September,Tuesday,0
WV109AW,"101, NINE ELMS LANE, ","101, Nine Elms Lane, ",1.0,175000,S,N,F,C,B,72,81,Normal,8.0,8.0,,148.0,NODATA!,2020,June,Friday,0,2019,June,Monday,0
WV37BX,"3A, CHURCH WALK, ","3a, Church Walk, Penn Fields, ",0.87,215000,D,N,F,F,C,38,72,Normal,4.0,4.0,,84.0,NODATA!,2020,January,Friday,0,2019,October,Wednesday,0
WV106QF,"6, NEWBURY ROAD, ","6, Newbury Road, ",1.0,130000,S,N,F,E,B,48,86,Normal,5.0,5.0,,83.0,NODATA!,2020,January,Friday,0,2019,October,Thursday,0
WV106QF,"14, NEWBURY ROAD, ","14, Newbury Road, ",1.0,115000,D,N,F,E,E,53,54,Normal,5.0,4.0,,72.5,NODATA!,2020,June,Friday,0,2011,September,Wednesday,0
WV44QP,"12, LUDSTONE AVENUE, ","12, Ludstone Avenue, ",1.0,104000,T,N,F,C,B,71,85,Normal,5.0,5.0,,81.0,NODATA!,2020,June,Wednesday,0,2019,October,Wednesday,0
WV44QP,"12, LUDSTONE AVENUE, ","12, Ludstone Avenue, ",1.0,90000,T,N,F,C,B,71,85,Normal,5.0,5.0,,81.0,NODATA!,2020,April,Tuesday,0,2019,October,Wednesday,0
WV46RQ,"12, CRANBOURNE AVENUE, ","12, Cranbourne Avenue, ",1.0,213000,S,N,F,E,B,44,82,Normal,4.0,4.0,,100.0,NODATA!,2020,May,Friday,0,2013,August,Tuesday,0
